"YEARMONTHWEEK","DIST","mobility"
"2022-01-04","Seongdong.gu",290177
"2022-02-01","Seongdong.gu",220394
"2022-02-02","Seongdong.gu",283986
"2022-02-03","Seongdong.gu",278211
"2022-02-04","Seongdong.gu",277756
"2022-03-01","Seongdong.gu",273293
"2022-03-02","Seongdong.gu",277217
"2022-03-03","Seongdong.gu",287751
"2022-03-04","Seongdong.gu",298023
"2022-03-05","Seongdong.gu",315037
"2022-04-01","Seongdong.gu",332489
"2022-04-02","Seongdong.gu",321545
"2022-04-03","Seongdong.gu",325252
"2022-04-04","Seongdong.gu",338031
"2022-05-01","Seongdong.gu",328968
"2022-05-02","Seongdong.gu",345878
"2022-05-03","Seongdong.gu",344294
"2022-05-04","Seongdong.gu",357331
"2022-06-01","Seongdong.gu",321130
"2022-06-02","Seongdong.gu",309967
"2022-06-03","Seongdong.gu",328287
"2022-06-04","Seongdong.gu",324997
"2022-06-05","Seongdong.gu",315768
"2022-07-01","Seongdong.gu",319545
"2022-07-02","Seongdong.gu",304413
"2022-07-03","Seongdong.gu",312278
"2022-07-04","Seongdong.gu",304866
"2022-08-01","Seongdong.gu",301449
"2022-08-02","Seongdong.gu",286952
"2022-08-03","Seongdong.gu",295267
"2022-08-04","Seongdong.gu",316519
"2022-09-01","Seongdong.gu",326481
"2022-09-02","Seongdong.gu",295368
"2022-09-03","Seongdong.gu",315256
"2022-09-04","Seongdong.gu",341793
"2022-09-05","Seongdong.gu",460897
"2022-10-01","Seongdong.gu",580041
"2022-10-02","Seongdong.gu",524556
"2022-10-03","Seongdong.gu",602975
"2022-10-04","Seongdong.gu",614651
"2022-11-01","Seongdong.gu",517402
"2022-11-02","Seongdong.gu",532058
"2022-11-03","Seongdong.gu",542922
"2022-11-04","Seongdong.gu",561896
"2022-12-01","Seongdong.gu",546370
"2022-12-02","Seongdong.gu",449766
"2022-12-03","Seongdong.gu",317383
"2022-12-04","Seongdong.gu",322195
"2022-12-05","Seongdong.gu",314013
"2023-01-01","Seongdong.gu",308820
"2023-01-02","Seongdong.gu",316540
"2023-01-03","Seongdong.gu",298774
"2023-01-04","Seongdong.gu",255398
"2023-02-01","Seongdong.gu",313959
"2023-02-02","Seongdong.gu",320126
"2023-02-03","Seongdong.gu",323455
"2023-02-04","Seongdong.gu",321445
"2023-03-01","Seongdong.gu",312108
"2023-03-02","Seongdong.gu",327618
"2023-03-03","Seongdong.gu",335232
"2023-03-04","Seongdong.gu",342271
"2023-03-05","Seongdong.gu",360802
"2023-04-01","Seongdong.gu",331407
"2023-04-02","Seongdong.gu",329219
"2023-04-03","Seongdong.gu",338715
"2023-04-04","Seongdong.gu",337640
"2023-05-01","Seongdong.gu",305258
"2023-05-02","Seongdong.gu",351067
"2023-05-03","Seongdong.gu",341881
"2023-05-04","Seongdong.gu",332576
"2023-06-01","Seongdong.gu",327385
"2023-06-02","Seongdong.gu",315824
"2023-06-03","Seongdong.gu",333786
"2023-06-04","Seongdong.gu",325085
"2023-06-05","Seongdong.gu",321050
"2023-07-01","Seongdong.gu",332924
"2023-07-02","Seongdong.gu",319913
"2023-07-03","Seongdong.gu",323965
"2023-07-04","Seongdong.gu",325158
"2023-08-01","Seongdong.gu",313933
"2019-01-01","Seongbuk.gu",238986
"2019-01-02","Seongbuk.gu",247417
"2019-01-03","Seongbuk.gu",248081
"2019-01-04","Seongbuk.gu",247031
"2019-01-05","Seongbuk.gu",242018
"2019-02-01","Seongbuk.gu",232673
"2019-02-02","Seongbuk.gu",251892
"2019-02-03","Seongbuk.gu",252488
"2019-02-04","Seongbuk.gu",244460
"2019-03-01","Seongbuk.gu",288530
"2019-03-02","Seongbuk.gu",291286
"2019-03-03","Seongbuk.gu",289107
"2019-03-04","Seongbuk.gu",290320
"2019-04-01","Seongbuk.gu",298271
"2019-04-02","Seongbuk.gu",295050
"2019-04-03","Seongbuk.gu",298659
"2019-04-04","Seongbuk.gu",284976
"2019-05-01","Seongbuk.gu",299257
"2019-05-02","Seongbuk.gu",304543
"2019-05-03","Seongbuk.gu",306770
"2019-05-04","Seongbuk.gu",310816
"2019-05-05","Seongbuk.gu",301582
"2019-06-01","Seongbuk.gu",281847
"2019-06-02","Seongbuk.gu",282690
"2019-06-03","Seongbuk.gu",275200
"2019-06-04","Seongbuk.gu",267058
"2019-07-01","Seongbuk.gu",256767
"2019-07-02","Seongbuk.gu",257485
"2019-07-03","Seongbuk.gu",253034
"2019-07-04","Seongbuk.gu",247014
"2019-08-01","Seongbuk.gu",243575
"2019-08-02","Seongbuk.gu",232168
"2019-08-03","Seongbuk.gu",203172
"2019-08-04","Seongbuk.gu",218527
"2019-08-05","Seongbuk.gu",255346
"2019-09-01","Seongbuk.gu",277909
"2019-09-02","Seongbuk.gu",274030
"2019-09-03","Seongbuk.gu",293085
"2019-09-04","Seongbuk.gu",276206
"2019-10-01","Seongbuk.gu",274896
"2019-10-02","Seongbuk.gu",270270
"2019-10-03","Seongbuk.gu",293983
"2019-10-04","Seongbuk.gu",288395
"2019-10-05","Seongbuk.gu",296935
"2019-11-01","Seongbuk.gu",291086
"2019-11-02","Seongbuk.gu",287510
"2019-11-03","Seongbuk.gu",293467
"2019-11-04","Seongbuk.gu",293145
"2019-12-01","Seongbuk.gu",286586
"2019-12-02","Seongbuk.gu",289102
"2019-12-03","Seongbuk.gu",281104
"2019-12-04","Seongbuk.gu",265340
"2020-01-01","Seongbuk.gu",269731
"2020-01-02","Seongbuk.gu",273137
"2020-01-03","Seongbuk.gu",276003
"2020-01-04","Seongbuk.gu",279055
"2020-01-05","Seongbuk.gu",246668
"2020-02-01","Seongbuk.gu",227547
"2020-02-02","Seongbuk.gu",232943
"2020-02-03","Seongbuk.gu",223839
"2020-02-04","Seongbuk.gu",200067
"2020-03-01","Seongbuk.gu",192715
"2020-03-02","Seongbuk.gu",200433
"2020-03-03","Seongbuk.gu",206177
"2020-03-04","Seongbuk.gu",210777
"2020-04-01","Seongbuk.gu",207436
"2020-04-02","Seongbuk.gu",211483
"2020-04-03","Seongbuk.gu",212375
"2020-04-04","Seongbuk.gu",220325
"2020-04-05","Seongbuk.gu",225302
"2020-05-01","Seongbuk.gu",231505
"2020-05-02","Seongbuk.gu",233906
"2020-05-03","Seongbuk.gu",238870
"2020-05-04","Seongbuk.gu",244656
"2020-06-01","Seongbuk.gu",238836
"2020-06-02","Seongbuk.gu",239213
"2020-06-03","Seongbuk.gu",244449
"2020-06-04","Seongbuk.gu",248692
"2020-07-01","Seongbuk.gu",238497
"2020-07-02","Seongbuk.gu",231726
"2020-07-03","Seongbuk.gu",233539
"2020-07-04","Seongbuk.gu",232229
"2020-07-05","Seongbuk.gu",227215
"2020-08-01","Seongbuk.gu",217749
"2020-08-02","Seongbuk.gu",218226
"2020-08-03","Seongbuk.gu",190858
"2020-08-04","Seongbuk.gu",184822
"2020-09-01","Seongbuk.gu",183107
"2020-09-02","Seongbuk.gu",190873
"2020-09-03","Seongbuk.gu",216500
"2020-09-04","Seongbuk.gu",229507
"2020-10-01","Seongbuk.gu",216551
"2020-10-02","Seongbuk.gu",225083
"2020-10-03","Seongbuk.gu",237470
"2020-10-04","Seongbuk.gu",242300
"2020-10-05","Seongbuk.gu",244485
"2020-11-01","Seongbuk.gu",237700
"2020-11-02","Seongbuk.gu",241026
"2020-11-03","Seongbuk.gu",228327
"2020-11-04","Seongbuk.gu",211529
"2020-12-01","Seongbuk.gu",201894
"2020-12-02","Seongbuk.gu",190403
"2020-12-03","Seongbuk.gu",180123
"2020-12-04","Seongbuk.gu",175753
"2020-12-05","Seongbuk.gu",169700
"2021-01-01","Seongbuk.gu",171741
"2021-01-02","Seongbuk.gu",186988
"2021-01-03","Seongbuk.gu",198075
"2021-01-04","Seongbuk.gu",203349
"2021-02-01","Seongbuk.gu",205748
"2021-02-02","Seongbuk.gu",205029
"2021-02-03","Seongbuk.gu",213132
"2021-02-04","Seongbuk.gu",227019
"2021-03-01","Seongbuk.gu",223082
"2021-03-02","Seongbuk.gu",237688
"2021-03-03","Seongbuk.gu",239982
"2021-03-04","Seongbuk.gu",238993
"2021-04-01","Seongbuk.gu",232477
"2021-04-02","Seongbuk.gu",228795
"2021-04-03","Seongbuk.gu",225129
"2021-04-04","Seongbuk.gu",230273
"2021-04-05","Seongbuk.gu",230758
"2021-05-01","Seongbuk.gu",230809
"2021-05-02","Seongbuk.gu",227175
"2021-05-03","Seongbuk.gu",227239
"2021-05-04","Seongbuk.gu",227508
"2021-06-01","Seongbuk.gu",222801
"2021-06-02","Seongbuk.gu",223481
"2021-06-03","Seongbuk.gu",226794
"2021-06-04","Seongbuk.gu",225913
"2021-07-01","Seongbuk.gu",221626
"2021-07-02","Seongbuk.gu",214820
"2021-07-03","Seongbuk.gu",194674
"2021-07-04","Seongbuk.gu",196125
"2021-07-05","Seongbuk.gu",195299
"2021-08-01","Seongbuk.gu",195200
"2021-08-02","Seongbuk.gu",200563
"2021-08-03","Seongbuk.gu",202347
"2021-08-04","Seongbuk.gu",211356
"2021-09-01","Seongbuk.gu",217807
"2021-09-02","Seongbuk.gu",223802
"2021-09-03","Seongbuk.gu",230915
"2021-09-04","Seongbuk.gu",217460
"2021-09-05","Seongbuk.gu",228108
"2021-10-01","Seongbuk.gu",214340
"2021-10-02","Seongbuk.gu",221884
"2021-10-03","Seongbuk.gu",229067
"2021-10-04","Seongbuk.gu",237548
"2021-11-01","Seongbuk.gu",237821
"2021-11-02","Seongbuk.gu",232484
"2021-11-03","Seongbuk.gu",236896
"2021-11-04","Seongbuk.gu",239587
"2021-12-01","Seongbuk.gu",228962
"2021-12-02","Seongbuk.gu",224637
"2021-12-03","Seongbuk.gu",219757
"2021-12-04","Seongbuk.gu",219139
"2021-12-05","Seongbuk.gu",216061
"2022-01-01","Seongbuk.gu",213531
"2022-01-02","Seongbuk.gu",214197
"2022-01-03","Seongbuk.gu",215724
"2022-01-04","Seongbuk.gu",216508
"2022-02-01","Seongbuk.gu",204700
"2022-02-02","Seongbuk.gu",214453
"2022-02-03","Seongbuk.gu",208770
"2022-02-04","Seongbuk.gu",213750
"2022-03-01","Seongbuk.gu",221998
"2022-03-02","Seongbuk.gu",222877
"2022-03-03","Seongbuk.gu",232339
"2022-03-04","Seongbuk.gu",241590
"2022-03-05","Seongbuk.gu",243115
"2022-04-01","Seongbuk.gu",240404
"2022-04-02","Seongbuk.gu",241823
"2022-04-03","Seongbuk.gu",244666
"2022-04-04","Seongbuk.gu",250184
"2022-05-01","Seongbuk.gu",258731
"2022-05-02","Seongbuk.gu",264193
"2022-05-03","Seongbuk.gu",268117
"2022-05-04","Seongbuk.gu",275733
"2022-06-01","Seongbuk.gu",251768
"2022-06-02","Seongbuk.gu",246478
"2022-06-03","Seongbuk.gu",252951
"2022-06-04","Seongbuk.gu",243030
"2022-06-05","Seongbuk.gu",233292
"2022-07-01","Seongbuk.gu",234404
"2022-07-02","Seongbuk.gu",222317
"2022-07-03","Seongbuk.gu",228928
"2022-07-04","Seongbuk.gu",222062
"2022-08-01","Seongbuk.gu",219301
"2022-08-02","Seongbuk.gu",212609
"2022-08-03","Seongbuk.gu",220046
"2022-08-04","Seongbuk.gu",233848
"2022-09-01","Seongbuk.gu",250111
"2022-09-02","Seongbuk.gu",267472
"2022-09-03","Seongbuk.gu",260428
"2022-09-04","Seongbuk.gu",277843
"2022-09-05","Seongbuk.gu",258742
"2022-10-01","Seongbuk.gu",193816
"2022-10-02","Seongbuk.gu",227421
"2022-10-03","Seongbuk.gu",200369
"2022-10-04","Seongbuk.gu",208202
"2022-11-01","Seongbuk.gu",240182
"2022-11-02","Seongbuk.gu",229802
"2022-11-03","Seongbuk.gu",226865
"2022-11-04","Seongbuk.gu",223212
"2022-12-01","Seongbuk.gu",216829
"2022-12-02","Seongbuk.gu",248179
"2022-12-03","Seongbuk.gu",243216
"2022-12-04","Seongbuk.gu",236085
"2022-12-05","Seongbuk.gu",232451
"2023-01-01","Seongbuk.gu",224063
"2023-01-02","Seongbuk.gu",226848
"2023-01-03","Seongbuk.gu",242942
"2023-01-04","Seongbuk.gu",210771
"2023-02-01","Seongbuk.gu",232782
"2023-02-02","Seongbuk.gu",234503
"2023-02-03","Seongbuk.gu",237245
"2023-02-04","Seongbuk.gu",243675
"2023-03-01","Seongbuk.gu",256556
"2023-03-02","Seongbuk.gu",285604
"2023-03-03","Seongbuk.gu",292675
"2023-03-04","Seongbuk.gu",289095
"2023-03-05","Seongbuk.gu",288495
"2023-04-01","Seongbuk.gu",268525
"2023-04-02","Seongbuk.gu",268105
"2023-04-03","Seongbuk.gu",269027
"2023-04-04","Seongbuk.gu",265380
"2023-05-01","Seongbuk.gu",263062
"2023-05-02","Seongbuk.gu",280936
"2023-05-03","Seongbuk.gu",281291
"2023-05-04","Seongbuk.gu",282058
"2023-06-01","Seongbuk.gu",264795
"2023-06-02","Seongbuk.gu",255867
"2023-06-03","Seongbuk.gu",265352
"2023-06-04","Seongbuk.gu",250065
"2023-06-05","Seongbuk.gu",241019
"2023-07-01","Seongbuk.gu",247914
"2023-07-02","Seongbuk.gu",241918
"2023-07-03","Seongbuk.gu",243396
"2023-07-04","Seongbuk.gu",240740
"2023-08-01","Seongbuk.gu",229043
"2019-01-01","Songpa.gu",534601
"2019-01-02","Songpa.gu",560239
"2019-01-03","Songpa.gu",557829
"2019-01-04","Songpa.gu",577877
"2019-01-05","Songpa.gu",539557
"2019-02-01","Songpa.gu",443760
"2019-02-02","Songpa.gu",553507
"2019-02-03","Songpa.gu",554957
"2019-02-04","Songpa.gu",558139
"2019-03-01","Songpa.gu",540217
"2019-03-02","Songpa.gu",547032
"2019-03-03","Songpa.gu",540123
"2019-03-04","Songpa.gu",555500
"2019-04-01","Songpa.gu",613498
"2019-04-02","Songpa.gu",616405
"2019-04-03","Songpa.gu",578646
"2019-04-04","Songpa.gu",572829
"2019-05-01","Songpa.gu",618046
"2019-05-02","Songpa.gu",608544
"2019-05-03","Songpa.gu",588194
"2019-05-04","Songpa.gu",599298
"2019-05-05","Songpa.gu",565169
"2019-06-01","Songpa.gu",561257
"2019-06-02","Songpa.gu",552846
"2019-06-03","Songpa.gu",571345
"2019-06-04","Songpa.gu",572632
"2019-07-01","Songpa.gu",572222
"2019-07-02","Songpa.gu",580461
"2019-07-03","Songpa.gu",576859
"2019-07-04","Songpa.gu",565997
"2019-08-01","Songpa.gu",580719
"2019-08-02","Songpa.gu",568243
"2019-08-03","Songpa.gu",493036
"2019-08-04","Songpa.gu",442683
"2019-08-05","Songpa.gu",565451
"2019-09-01","Songpa.gu",563652
"2019-09-02","Songpa.gu",467447
"2019-09-03","Songpa.gu",578111
"2019-09-04","Songpa.gu",546184
"2019-10-01","Songpa.gu",570624
"2019-10-02","Songpa.gu",547312
"2019-10-03","Songpa.gu",574971
"2019-10-04","Songpa.gu",608639
"2019-10-05","Songpa.gu",597287
"2019-11-01","Songpa.gu",568566
"2019-11-02","Songpa.gu",562587
"2019-11-03","Songpa.gu",567871
"2019-11-04","Songpa.gu",573177
"2019-12-01","Songpa.gu",563896
"2019-12-02","Songpa.gu",582754
"2019-12-03","Songpa.gu",608245
"2019-12-04","Songpa.gu",618554
"2020-01-01","Songpa.gu",570958
"2020-01-02","Songpa.gu",571014
"2020-01-03","Songpa.gu",585504
"2020-01-04","Songpa.gu",520369
"2020-01-05","Songpa.gu",488976
"2020-02-01","Songpa.gu",468117
"2020-02-02","Songpa.gu",484858
"2020-02-03","Songpa.gu",468930
"2020-02-04","Songpa.gu",380381
"2020-03-01","Songpa.gu",377644
"2020-03-02","Songpa.gu",401575
"2020-03-03","Songpa.gu",410604
"2020-03-04","Songpa.gu",419521
"2020-04-01","Songpa.gu",413604
"2020-04-02","Songpa.gu",418983
"2020-04-03","Songpa.gu",416976
"2020-04-04","Songpa.gu",450285
"2020-04-05","Songpa.gu",445647
"2020-05-01","Songpa.gu",461199
"2020-05-02","Songpa.gu",469530
"2020-05-03","Songpa.gu",476249
"2020-05-04","Songpa.gu",480310
"2020-06-01","Songpa.gu",466109
"2020-06-02","Songpa.gu",456941
"2020-06-03","Songpa.gu",469645
"2020-06-04","Songpa.gu",472259
"2020-07-01","Songpa.gu",476620
"2020-07-02","Songpa.gu",472618
"2020-07-03","Songpa.gu",483921
"2020-07-04","Songpa.gu",484382
"2020-07-05","Songpa.gu",480449
"2020-08-01","Songpa.gu",479139
"2020-08-02","Songpa.gu",489288
"2020-08-03","Songpa.gu",397080
"2020-08-04","Songpa.gu",379867
"2020-09-01","Songpa.gu",362873
"2020-09-02","Songpa.gu",382291
"2020-09-03","Songpa.gu",432915
"2020-09-04","Songpa.gu",457491
"2020-10-01","Songpa.gu",387462
"2020-10-02","Songpa.gu",456864
"2020-10-03","Songpa.gu",484610
"2020-10-04","Songpa.gu",493100
"2020-10-05","Songpa.gu",501394
"2020-11-01","Songpa.gu",498216
"2020-11-02","Songpa.gu",495714
"2020-11-03","Songpa.gu",466006
"2020-11-04","Songpa.gu",423952
"2020-12-01","Songpa.gu",402343
"2020-12-02","Songpa.gu",378827
"2020-12-03","Songpa.gu",364914
"2020-12-04","Songpa.gu",354706
"2020-12-05","Songpa.gu",338331
"2021-01-01","Songpa.gu",360035
"2021-01-02","Songpa.gu",392350
"2021-01-03","Songpa.gu",418804
"2021-01-04","Songpa.gu",431868
"2021-02-01","Songpa.gu",444415
"2021-02-02","Songpa.gu",393036
"2021-02-03","Songpa.gu",459767
"2021-02-04","Songpa.gu",487156
"2021-03-01","Songpa.gu",449430
"2021-03-02","Songpa.gu",478018
"2021-03-03","Songpa.gu",481258
"2021-03-04","Songpa.gu",483057
"2021-04-01","Songpa.gu",491725
"2021-04-02","Songpa.gu",480373
"2021-04-03","Songpa.gu",461786
"2021-04-04","Songpa.gu",471021
"2021-04-05","Songpa.gu",478363
"2021-05-01","Songpa.gu",477924
"2021-05-02","Songpa.gu",473227
"2021-05-03","Songpa.gu",474411
"2021-05-04","Songpa.gu",478364
"2021-06-01","Songpa.gu",475579
"2021-06-02","Songpa.gu",476009
"2021-06-03","Songpa.gu",489590
"2021-06-04","Songpa.gu",506139
"2021-07-01","Songpa.gu",500188
"2021-07-02","Songpa.gu",458843
"2021-07-03","Songpa.gu",410782
"2021-07-04","Songpa.gu",418405
"2021-07-05","Songpa.gu",424237
"2021-08-01","Songpa.gu",430153
"2021-08-02","Songpa.gu",439264
"2021-08-03","Songpa.gu",426025
"2021-08-04","Songpa.gu",443059
"2021-09-01","Songpa.gu",452731
"2021-09-02","Songpa.gu",460417
"2021-09-03","Songpa.gu",471380
"2021-09-04","Songpa.gu",410727
"2021-09-05","Songpa.gu",466927
"2021-10-01","Songpa.gu",454430
"2021-10-02","Songpa.gu",473849
"2021-10-03","Songpa.gu",496318
"2021-10-04","Songpa.gu",511847
"2021-11-01","Songpa.gu",532876
"2021-11-02","Songpa.gu",509328
"2021-11-03","Songpa.gu",515289
"2021-11-04","Songpa.gu",513728
"2021-12-01","Songpa.gu",494814
"2021-12-02","Songpa.gu",456424
"2021-12-03","Songpa.gu",431125
"2021-12-04","Songpa.gu",460390
"2021-12-05","Songpa.gu",481496
"2022-01-01","Songpa.gu",491517
"2022-01-02","Songpa.gu",501830
"2022-01-03","Songpa.gu",500265
"2022-01-04","Songpa.gu",488586
"2022-02-01","Songpa.gu",392577
"2022-02-02","Songpa.gu",466652
"2022-02-03","Songpa.gu",460473
"2022-02-04","Songpa.gu",462319
"2022-03-01","Songpa.gu",439770
"2022-03-02","Songpa.gu",447565
"2022-03-03","Songpa.gu",442295
"2022-03-04","Songpa.gu",462108
"2022-03-05","Songpa.gu",498074
"2022-04-01","Songpa.gu",565300
"2022-04-02","Songpa.gu",513327
"2022-04-03","Songpa.gu",518006
"2022-04-04","Songpa.gu",550133
"2022-05-01","Songpa.gu",558114
"2022-05-02","Songpa.gu",549647
"2022-05-03","Songpa.gu",549956
"2022-05-04","Songpa.gu",552551
"2022-06-01","Songpa.gu",536245
"2022-06-02","Songpa.gu",519040
"2022-06-03","Songpa.gu",534121
"2022-06-04","Songpa.gu",552496
"2022-06-05","Songpa.gu",542341
"2022-07-01","Songpa.gu",545476
"2022-07-02","Songpa.gu",536458
"2022-07-03","Songpa.gu",525591
"2022-07-04","Songpa.gu",547596
"2022-08-01","Songpa.gu",552278
"2022-08-02","Songpa.gu",533833
"2022-08-03","Songpa.gu",505342
"2022-08-04","Songpa.gu",528495
"2022-09-01","Songpa.gu",526107
"2022-09-02","Songpa.gu",504649
"2022-09-03","Songpa.gu",537208
"2022-09-04","Songpa.gu",552871
"2022-09-05","Songpa.gu",531208
"2022-10-01","Songpa.gu",448377
"2022-10-02","Songpa.gu",487306
"2022-10-03","Songpa.gu",456764
"2022-10-04","Songpa.gu",467830
"2022-11-01","Songpa.gu",482447
"2022-11-02","Songpa.gu",463865
"2022-11-03","Songpa.gu",479941
"2022-11-04","Songpa.gu",474642
"2022-12-01","Songpa.gu",458810
"2022-12-02","Songpa.gu",527340
"2022-12-03","Songpa.gu",562798
"2022-12-04","Songpa.gu",598861
"2022-12-05","Songpa.gu",573341
"2023-01-01","Songpa.gu",533945
"2023-01-02","Songpa.gu",544570
"2023-01-03","Songpa.gu",519441
"2023-01-04","Songpa.gu",486746
"2023-02-01","Songpa.gu",540614
"2023-02-02","Songpa.gu",550365
"2023-02-03","Songpa.gu",551916
"2023-02-04","Songpa.gu",564149
"2023-03-01","Songpa.gu",528400
"2023-03-02","Songpa.gu",514353
"2023-03-03","Songpa.gu",517621
"2023-03-04","Songpa.gu",534180
"2023-03-05","Songpa.gu",604085
"2023-04-01","Songpa.gu",540925
"2023-04-02","Songpa.gu",525200
"2023-04-03","Songpa.gu",526584
"2023-04-04","Songpa.gu",555484
"2023-05-01","Songpa.gu",527936
"2023-05-02","Songpa.gu",566868
"2023-05-03","Songpa.gu",556258
"2023-05-04","Songpa.gu",540803
"2023-06-01","Songpa.gu",534583
"2023-06-02","Songpa.gu",525285
"2023-06-03","Songpa.gu",562240
"2023-06-04","Songpa.gu",564527
"2023-06-05","Songpa.gu",571124
"2023-07-01","Songpa.gu",562902
"2023-07-02","Songpa.gu",529586
"2023-07-03","Songpa.gu",559903
"2023-07-04","Songpa.gu",576127
"2023-08-01","Songpa.gu",569485
"2019-01-01","Yangcheon.gu",229634
"2019-01-02","Yangcheon.gu",238362
"2019-01-03","Yangcheon.gu",238127
"2019-01-04","Yangcheon.gu",244547
"2019-01-05","Yangcheon.gu",250687
"2019-02-01","Yangcheon.gu",232993
"2019-02-02","Yangcheon.gu",251214
"2019-02-03","Yangcheon.gu",246261
"2019-02-04","Yangcheon.gu",233617
"2019-03-01","Yangcheon.gu",239703
"2019-03-02","Yangcheon.gu",240215
"2019-03-03","Yangcheon.gu",237255
"2019-03-04","Yangcheon.gu",237571
"2019-04-01","Yangcheon.gu",244652
"2019-04-02","Yangcheon.gu",242257
"2019-04-03","Yangcheon.gu",247183
"2019-04-04","Yangcheon.gu",242045
"2019-05-01","Yangcheon.gu",244253
"2019-05-02","Yangcheon.gu",248861
"2019-05-03","Yangcheon.gu",248761
"2019-05-04","Yangcheon.gu",251247
"2019-05-05","Yangcheon.gu",248250
"2019-06-01","Yangcheon.gu",241315
"2019-06-02","Yangcheon.gu",239583
"2019-06-03","Yangcheon.gu",245796
"2019-06-04","Yangcheon.gu",248253
"2019-07-01","Yangcheon.gu",246624
"2019-07-02","Yangcheon.gu",247107
"2019-07-03","Yangcheon.gu",246124
"2019-07-04","Yangcheon.gu",239546
"2019-08-01","Yangcheon.gu",235341
"2019-08-02","Yangcheon.gu",232451
"2019-08-03","Yangcheon.gu",213381
"2019-08-04","Yangcheon.gu",215857
"2019-08-05","Yangcheon.gu",246813
"2019-09-01","Yangcheon.gu",241754
"2019-09-02","Yangcheon.gu",246632
"2019-09-03","Yangcheon.gu",248916
"2019-09-04","Yangcheon.gu",231731
"2019-10-01","Yangcheon.gu",235648
"2019-10-02","Yangcheon.gu",228664
"2019-10-03","Yangcheon.gu",246511
"2019-10-04","Yangcheon.gu",247661
"2019-10-05","Yangcheon.gu",251564
"2019-11-01","Yangcheon.gu",248329
"2019-11-02","Yangcheon.gu",242358
"2019-11-03","Yangcheon.gu",245545
"2019-11-04","Yangcheon.gu",247499
"2019-12-01","Yangcheon.gu",240702
"2019-12-02","Yangcheon.gu",242850
"2019-12-03","Yangcheon.gu",247452
"2019-12-04","Yangcheon.gu",250957
"2020-01-01","Yangcheon.gu",259597
"2020-01-02","Yangcheon.gu",262136
"2020-01-03","Yangcheon.gu",263927
"2020-01-04","Yangcheon.gu",265594
"2020-01-05","Yangcheon.gu",241898
"2020-02-01","Yangcheon.gu",228848
"2020-02-02","Yangcheon.gu",232824
"2020-02-03","Yangcheon.gu",226414
"2020-02-04","Yangcheon.gu",189761
"2020-03-01","Yangcheon.gu",188546
"2020-03-02","Yangcheon.gu",189874
"2020-03-03","Yangcheon.gu",196574
"2020-03-04","Yangcheon.gu",204366
"2020-04-01","Yangcheon.gu",205401
"2020-04-02","Yangcheon.gu",209542
"2020-04-03","Yangcheon.gu",212167
"2020-04-04","Yangcheon.gu",220060
"2020-04-05","Yangcheon.gu",222310
"2020-05-01","Yangcheon.gu",231213
"2020-05-02","Yangcheon.gu",233289
"2020-05-03","Yangcheon.gu",232123
"2020-05-04","Yangcheon.gu",232392
"2020-06-01","Yangcheon.gu",223844
"2020-06-02","Yangcheon.gu",221696
"2020-06-03","Yangcheon.gu",226734
"2020-06-04","Yangcheon.gu",228375
"2020-07-01","Yangcheon.gu",230480
"2020-07-02","Yangcheon.gu",229331
"2020-07-03","Yangcheon.gu",232573
